,Datetime,Tweet Id,Text,Username
10293,2022-06-20 21:40:03+00:00,1539000148109496320,@kristak530 I usually just try to get better.  Broke a finger a few years ago and let it heal crooked on its own.,ToddMeadows4
10294,2022-06-20 21:31:21+00:00,1538997960662450176,"There are a lot of things I don't understand about hetero dudes. If my committed partner had a hemorrhoid flair up or a fissure, that puts anal off the table but the buffet has other options. If your WIFE has a living human exit her body, let that thang heal before reentry",DEllisOnly77
10295,2022-06-20 21:23:57+00:00,1538996096457924611,"@ebenezer_uwaeme @DavidHundeyin @burnaboy Your headache! Generally, when you are disturbed by the presence or being of others, the headache is yours and yours only to bear. 

You've got to heal and help yourself! 

Godspeed🙏🏿",MellowGlow
10296,2022-06-20 21:19:43+00:00,1538995031683608576,GOD will heal me!! https://t.co/HSiVdYCWNL,thomasmarlon616
10297,2022-06-20 21:18:05+00:00,1538994620482437121,"Your heart is the strongest ❤️
Your Love can break any Spell ❤️‍🔥
Love Deeply 💗
Love Harder 💝
Love hurts ❤️‍🩹, Love Heals 💖
Let me heal you 🤍🖤❤
#love",paulinabgarcia5
10298,2022-06-20 21:16:08+00:00,1538994131799875585,@ahomeforheros.org we support our brave troops through we have one of the biggest military museum in the south east we are here to help heal the damage war causes through fellowship of vets The DAV to ensure they get the benefits they deserve we have a mess hall https://t.co/a1tGfFiHSu,ahomeforhero_s
10299,2022-06-20 21:14:36+00:00,1538993744573304832,"@FoxNewsSunday @HaroldFordJr @ShannonBream @LucasFoxNews @BrianDeeseNEC @SenMikeLee @bdomenech @HowardKurtz @catherine_lucey Tell the 4 on the 5, Harold: we EVANGELICAL Republicans’ 2 Chronicles 7: 14 UNITY with Evangelical Democratic friends and SCRIPTURAL support 4the Biden Administration exposes and exorcises TRUMPISM CHRISTIAN NATIONALISM as we HEAL and PROTECT R democracy, faith, and children✝️🇺🇸",BowlingCombest
10300,2022-06-20 21:11:19+00:00,1538992919104868357,#Mets  McNeil is day to day .... with hamstring tightness.  Heal up Jeff https://t.co/34XvX9uUTx,Dsquared75
10301,2022-06-20 21:01:02+00:00,1538990328752971776,"The Trivapro has arrived! Going to be spraying it out with herbicide and @FVCoop's RoyalGREEN SRN product at V5 timing as we try to heal up this growers corn from recent hail events, along with feed/protect it at the same time!

@1sauderben @FVCJeffW https://t.co/9lRbLBZemo",FVCDustyRunner
10302,2022-06-20 20:50:09+00:00,1538987590010871808,"@mildanalyst You are so right.

This 3 ingredient natural remedy for #monkeypox has helped many.  Monkeypox causes severe scarring, and this remedy helps heal skin quickly.

#turmeric
#neemleaves
#honey https://t.co/5JOCK8EEHL",LynnSchore
10303,2022-06-20 20:46:53+00:00,1538986769709838336,@wornoutmamaof5 @bobdylandude @libsoftiktok But forcing her to give birth to a child that her body is not physically prepared for and that she most definitely cannot afford helps her? Forcing her to become a mother at 12 is better than allowing her to have an abortion and get the help she needs so she can heal?,all_the_way_82
10304,2022-06-20 20:45:17+00:00,1538986367618891776,"a guy followed me home from the train the other day &amp; I just moved on, I gave myself zero time to actually heal/recognize what went on around me. Like that’s fucking SCARY!! I was so exhausted, I just fell asleep.",ALEXnWNDRLAND
10305,2022-06-20 20:44:08+00:00,1538986076332867588,'I' was just saying 👂'I'll' heal. 'I'll' be ok. There was no cause for mistrust.,MerryandMelody
10306,2022-06-20 20:31:58+00:00,1538983017045233664,"“Who in alignment like us, who gonna heal them like us”",Praeditos_ish
10307,2022-06-20 20:27:19+00:00,1538981844749717505,@pjam4life2018 That sucks. I hope you heal and are better asap. Stay in touch sending love and peace,wishellemoon
10308,2022-06-20 20:15:26+00:00,1538978855733559296,Great giveaway coming up on our Instagram feed for Hemp Heal bath bombs! Stay tuned! PS: You are following us on the gram right? https://t.co/iheIc5Cbxa,spaon4th
10309,2022-06-20 20:15:18+00:00,1538978820908322821,It’s best to forgive people you only hurt yourself by being mad most of the time the people that hurt you dgaf heal up,fressshlouwop
10310,2022-06-20 20:06:34+00:00,1538976623055224840,"🗣 #WashingtonDC: Join @TheTRIGGERProj on Wednesday, June 29 for the second annual End Gun Violence Conference.

➡️ A citywide day of in-person &amp; virtual collaboration to help heal, grow, and PLAN a summer of peace and prevention!

💻 Register TODAY, at: https://t.co/qvAJg9RRe1 https://t.co/T4UdJt6hyv",ServeYourCityDC
10311,2022-06-20 19:42:57+00:00,1538970681219719175,this wound cannot heal https://t.co/d290SMINak,geofhuth
10312,2022-06-20 19:22:03+00:00,1538965420165632001,"Discovered that I can't read while uncle's tuning his guitar. OMG I'm gonna need to go through this again when he gets new strings for my electric guitar!

🙏 For my damaged ear to heal quickly so I can start using my ANC earbuds again. ASAP would be much appreciated Lord.",mspi
10313,2022-06-20 19:11:47+00:00,1538962835224506368,@TheIrishPickle Oh no! Lots of rest and may you heal quickly. ❤️,Paigelet71
10314,2022-06-20 18:52:40+00:00,1538958024760381441,"Advance Peace Program Manager Aaron Foster “Advance Peace is working”, “We have to stop the bleeding, we have to heal our community” https://t.co/UOVFk9Yjbu",mederiosbabb
10315,2022-06-20 18:44:35+00:00,1538955992565616640,@yayy_erin Seriously as soon as I heal and save up I’m coming ✈️,Craprine
10316,2022-06-20 18:21:13+00:00,1538950109605597187,"@JoyAnnReid I absolutely loved ""The Culture is Black Women ""! We need more, PLEEEEEZE @MSNBC. This should be a monthly TV Mag for weekends, with Mental Health advisors giving info on what we can do to heal.",LionNole
10317,2022-06-20 18:16:06+00:00,1538948822000406531,"Arkansas is among the states that do not recognize Juneteenth as a paid holiday for government workers. It is my hope that in the near future this holiday will be implemented statewide so that Arkansans may have the day to learn, reflect, and heal.
#juneteenth2022 
#Arkansas https://t.co/OuWKQMLxjD",JamesForAR
10318,2022-06-20 18:15:27+00:00,1538948658611232772,"@missingwords @ChrisEvans It's been 14 years since Up, that wound might never heal",JIFF01
10319,2022-06-20 18:08:17+00:00,1538946856717275140,im doing my best to heal and work on my mental health and mastering the art of detachment but the opps r making it very difficult,badgaIsabs
10320,2022-06-20 17:58:20+00:00,1538944351476269059,"@DelgadoMaby Eddie querubin from Kentucky, USA  contact by Facebook, google andres bisonni ministry of Houston, Texas andres bisonni has gift of healing from God Jesus andres healed thousands of people of sickness in houston, Texas contact him to heal your sickness",EdgarQuerubin
10321,2022-06-20 17:56:21+00:00,1538943852500770816,"If I see you trying to heal, don't quit! I'm rooting for you!",thisismycity5
10322,2022-06-20 17:53:23+00:00,1538943106783010816,"what ppl dont get is that i don’t want to heal anymore, i’ve had enough",shenaniganshane
10323,2022-06-20 17:36:20+00:00,1538938818082099203,@pickled_hobo By healing yourself you create NRG transference to others and it helps heal them as well 💖🫶,digitalqueenbee
10324,2022-06-20 17:09:56+00:00,1538932172178042881,"Dance to heal
https://t.co/f9icUuxzjq",Shan_duh
10325,2022-06-20 17:04:51+00:00,1538930893410246658,"@PlymIngrid We went thru the exact thing with our Molly last year. She had to have it cropped after months of trying to get to heal.  It was impossible she wouldnt stop wagging it, and when she wagged her tail my house looked like a crime scene. It broke our hearts but all is good. https://t.co/bvl7b5Y3bj",Lauralovesk9s
10326,2022-06-20 16:48:02+00:00,1538926662582030341,@sophaaachi This is assuming surgeries and prescriptions are actually going to heal the root cause. Everything that has healed me has not been covered by insurance.,hklefevre
10327,2022-06-20 16:42:22+00:00,1538925234790600704,"Some people don’t want to heal themselves because they get attention from being broken. Less attention brings peace in abundance.
#LunchtimeTweet
#Mexi 🤎✊🏽",jovitamcnair
10328,2022-06-20 16:38:18+00:00,1538924210613112833,"You are not a broken person, you can heal…accept it and live it and you can do it 

#RecoveryPosse #mentalillness #Mentalhealth #mentalhealthishealth https://t.co/AKJyxsqXBB",Duck2Lightning
10329,2022-06-20 16:38:16+00:00,1538924201846906881,@SebiKorda Allow yourself to heal.  Feel Better.  Looking forward to your healthy return.,JoanDworetzky
10330,2022-06-20 16:37:34+00:00,1538924028886409219,"@DavidMo73319421 There is a
national fast &amp; prayer being called
starting July 2 at sundown and
ending July 3 at noon. We are
turning our eyes and dedication to
our God and asking him through
Jesus Christ to heal this land of sin
and once again return to our
schools and the leaders of this
nation.",KeithSt80928593
10331,2022-06-20 16:36:43+00:00,1538923812603011072,"@DavidMo73319421 @_LoveLike_JESUS There is a
national fast &amp; prayer being called
starting July 2 at sundown and
ending July 3 at noon. We are
turning our eyes and dedication to
our God and asking him through
Jesus Christ to heal this land of sin
and once again return to our
schools and the leaders of this
nation.",KeithSt80928593
10332,2022-06-20 16:35:28+00:00,1538923499250716674,"@_LoveLike_JESUS There is a
national fast &amp; prayer being called
starting July 2 at sundown and
ending July 3 at noon. We are
turning our eyes and dedication to
our God and asking him through
Jesus Christ to heal this land of sin
and once again return to our
schools and the leaders of this
nation.",KeithSt80928593
10333,2022-06-20 16:17:27+00:00,1538918964251635712,"@GOP Said Jesus…never. God doesn’t care which sports team wins and he doesn’t care which country is “best.” If you want God’s favour, follow Christ’s example: heal the sick, feed the hungry, welcome the stranger, give to the poor. Christianity is not a vanity project.",RussTaylorPhD
10334,2022-06-20 15:53:35+00:00,1538912957819719682,Sometimes you just need time to heal in order to properly get back into something. Time is your bestfriend.,AmronL14
10335,2022-06-20 15:49:22+00:00,1538911896430051328,"Just proves we will never heal as a nation until we have it out.

Conservatives minus globalist rinos deal with facts numbers and logic. We dont ""feel"" we are ""silenced"" 

WE FKING KNOW WE ARE.

WE HAVE THE RECEIPTS.

#lunaticleft uses emotion not facts to justify their actions https://t.co/SeHlyeuZJD",voiceofforex
10336,2022-06-20 15:41:46+00:00,1538909984095879169,One of my old shawties from a few years back unblocked me on everything &amp; now she back following me cuz she’s pregnant and with a nigga now lol did you really heal &amp; come to yo senses or you just tryna show me you got some shit going 😂😂😵‍💫😵‍💫😵‍💫 #WeirdTiming,bighomiekey901
10337,2022-06-20 15:24:34+00:00,1538905654735343616,"Broken things can never come back to the way
they were.
But broken hearts can heal.
They can become even better, stronger, wiser.",jellyflycici
10338,2022-06-20 15:24:01+00:00,1538905516293902336,@epflcswccm Good call Ellen 💕 I’m thankful to take time to heal. I will be patient and practice self care today. Appreciate you and the reminder.,gerald_joseph90
10339,2022-06-20 15:23:21+00:00,1538905348765016066,Beyoncé releasing this song to heal the world from that Drake album,WRIGHT_AFFAIR
10340,2022-06-20 15:19:32+00:00,1538904387665510400,"@dailysorcerer Going or coming in our woods , yes we need healing and a place to heal as family’s members more then womb ,dismembered , my child is missing , a part of me is gone.
Their no serious peoples for me and her .someone as to return my kidnap kid. Sofee",MarieBeatriceS3
10341,2022-06-20 15:17:32+00:00,1538903883937787905,"@bl00pop Yo ayer, mooomy heal me pls @kaarensitaq",mexicana2311
10342,2022-06-20 14:59:53+00:00,1538899446116847616,I remember at a point in time I was so against relationships and family etc…Tiff helped me heal that. She made me realize I desired loving authentic relationships. She showed me they exist.,withlvequaniece
10343,2022-06-20 14:55:29+00:00,1538898336899420160,The power of Mother Nature to sooth the soul even if for a few glorious days. Find your patch of blue…help others find theirs…let’s heal our planet 🌏 https://t.co/ziTxTcO590,JudyFancher
10344,2022-06-20 14:51:30+00:00,1538897332795736064,"We do not heal the past by dwelling there, we heal the past by living fully in the present! Happy Monday! 😊❤️ https://t.co/i2SfiWjJ8Z",lisastocklin
10345,2022-06-20 14:51:02+00:00,1538897217448300545,"@DebAdamsonBooks Ugh! Heal quickly, glad to hear you are back at it.",carolynstearns
10346,2022-06-20 14:47:12+00:00,1538896251713888259,"WPFW
Spring Fundraiser Pledge your support $wpfw 
To Heal DC Special: Juneteenth: The Real Story Revealed - 6/20 
@AfricanaCarr https://t.co/oDFFki6cPZ",georgevjohnson
10347,2022-06-20 14:41:01+00:00,1538894694587019264,"@MMRobinsonHS Charity, volunteering, helping others building community, as medicine because it has the power to heal body mind and soul=upliftment of Society. Paraphrasing the saying of a 6 nations elder unveiling of the #Tinyhome collaboration with @HabitatHMD https://t.co/OfhOmE49oC",HDSBCCEL
10348,2022-06-20 14:38:31+00:00,1538894068306124801,"I’m so sick of hearing “SOME WOMEN” say, “I don’t need a man.” Cool but stay out of the conversations of women that want a man, believe in love, &amp; trust God! Stop trying to convince other women to have a negative outlook on all men because of your bad experiences. #Stopit  #Heal",Abubakrturner
10349,2022-06-20 14:36:50+00:00,1538893642408022018,"Journaling ✍🏽 helps me heal, it’s a reflection timeline of my lessons, my accomplishments &amp; prayers for my future self. It’s all a process 🫶",belle_chelle
10350,2022-06-20 14:36:30+00:00,1538893558735941632,@CarlSHansen There is a national fast &amp; prayer being called starting July 2 at sundown and ending July 3 at noon. We are turning our eyes and dedication to our God and asking him through Jesus Christ to heal this land of sin and once again return to our schools and the leaders of this nation.,KeithSt80928593
10351,2022-06-20 14:28:28+00:00,1538891539128238080,@bookdragoner I feel you!!! Docs are Hella expensive! I hope you heal up soon!,ehhmj
10352,2022-06-20 14:14:56+00:00,1538888133445664771,pretty onna outside inna inside I’m just trynna heal 💯,LeekyM_trick
10353,2022-06-20 14:13:28+00:00,1538887763021504519,"When you don’t know “how to heal” or how to start doing #thework, ask your inner child what it needs and flow. Balance the deep shadow work with pleasure and f l o w .",MelanieSantosCo
10354,2022-06-20 14:12:09+00:00,1538887430811443205,"@iamswolverine @GOP Respectfully, I think prayer has and will heal those issues 

To me: desire is prayer - so yes action is a reflection of that too",TuckerDaleBooth
10355,2022-06-20 13:58:41+00:00,1538884043038568450,"""It is a day of profound weight and power that reminds us of our extraordinary capacity to heal, hope, and emerge from our most painful moments into a better version of ourselves."" - Joe Biden, @POTUS 

#Juneteenth",MonarchSportsAZ
10356,2022-06-20 13:58:15+00:00,1538883934980714497,TradCucks aren’t saving anything. They’re programmed to heal on command. A tradcuck “red wave” is a tiny insignificant bandaid. Bait &amp; switch is inbound.,itsFranco
10357,2022-06-20 13:51:32+00:00,1538882242172309505,@jspector Unpasteurized honey as a heal all band-aid.,ELVISINKY
10358,2022-06-20 13:18:37+00:00,1538873957754974219,#heart #heartchakra #heal #inspiration #divineclarity #nothingpersonal #receptive #soulself @ Divine Clarity https://t.co/qtEyZ8lyMT,KristelMedium
10359,2022-06-20 13:13:07+00:00,1538872576902148097,"White people-- pay reparations. 
We've benefitted from an unjust system our whole lives. 
We need to take societal responsibility so we can heal. It's not about the $ amount. Give what you can. I put it into my budget. If you're rich, give more.
#juneteenth2022 #BlackLivesMatter",ruthlessfudge
10360,2022-06-20 13:06:25+00:00,1538870890707968000,Jesus is a must in the healing process. Otherwise you won't fully heal.,WaleriusJason
10361,2022-06-20 12:59:33+00:00,1538869162495426560,Took a few months off training to heal an injury.  Felt good to be back rolling hard!  #JiuJitsu https://t.co/QZ8nAHFoZB,Eddie_Stephens_
10362,2022-06-20 12:33:33+00:00,1538862619964186625,@DrBrianMay Thank you for keeping the music alive. During these times we live in we did a #classicalcrossover version of your song in hopes it might heal those suffering from the shootingsbin the us and abroad. @adamlambert https://t.co/IEBP3vNM9y,JNorkawichMusic
10363,2022-06-20 12:25:38+00:00,1538860626713489413,"""We can't heal the world today but we can begin with a voice of compassion, a heart of love, an act of kindness."" – Mary Davis https://t.co/KabJgPbnwB",jbhulehan
10364,2022-06-20 12:21:10+00:00,1538859503671775232,"@CarymaRules Violence isn't the answer, but taunting unstable people tends to result in dangerous situations

Play stupid games win stupid prizes

Heal fast and be careful out there. You've made yourself a target

People these days forget that folks don't always follow the rules",kev_in_the_shed
10365,2022-06-20 11:51:30+00:00,1538852037412069376,"@ToddTrotter3 I can't live up to the last statement.  Truth hurts, but the hurts it inflicts are needed to heal.",raist761
10366,2022-06-20 10:56:48+00:00,1538838268283846656,"@DonTheDuck00 Yes biased &amp; protective of a country &amp; ideal we still believe in. I don’t think I need to explain my disdain for this failed businessman, husband, father, &amp; POTUS but I do think perhaps you should have to explain your worship &amp; defense. It is time to feel your shame and heal.",DK8AR0
10367,2022-06-20 10:52:16+00:00,1538837130641670145,"Life “stuff” woke you to change. To growth. To heal. To manifest. Carry on to do good. #soullessons #lifelessons #awakening #growth #lifepath #hardstuff #bekind #empowerment @ Peterborough, Ontario https://t.co/YCne4nN6xq",Margaret_Nad
10368,2022-06-20 09:00:42+00:00,1538809052557352960,reopen that vulnerability &amp; heal—it’s time.,tybeautexo
10369,2022-06-20 08:08:59+00:00,1538796037401354240,"@triviamom1 soo sorry for your loss 💔
God be with you and comfort and heal you in this difficult and heartbreaking time in your lives 🙏😢😇💔❤️🥰❤️",SheilaS58075846
10370,2022-06-20 07:01:39+00:00,1538779091729522688,I wonder if I’m here just to heal people..? ThAt would make life make way more sense 🤔💭🤦🏾‍♂️,realroy100
10371,2022-06-20 06:42:09+00:00,1538774184557527040,@jaasssperr I’m so sorry my love. Take time and heal okay.,RoyalMeechik
10372,2022-06-20 05:53:24+00:00,1538761915370983424,@yuretalks I’m just glad you weren’t seriously injured.  Bruises will heal.,SirTremor
10373,2022-06-20 05:27:27+00:00,1538755386479607809,@stowell_miranda #Heal Learn to love yourself and  know your worth. Then the opinions of people won't matter to you.,ArethaSpeakLife
10374,2022-06-20 04:59:31+00:00,1538748355727089665,"So there's a group of elites that have Truman showed us for their own needs their own goods, but they sold their soul and God wins. So hang tight and let's heal forward. https://t.co/KHxppZUNBx",BEACHPOKEY
10375,2022-06-20 04:56:42+00:00,1538747648894636032,Tell dat girl to leave me alone. I’m tryna heal.,LateBlmr_
10376,2022-06-20 04:43:13+00:00,1538744256449368065,"The only way to heal your heart, rewatch all of Ted Lasso.",courtneyholeman
10377,2022-06-20 04:32:56+00:00,1538741665791258624,"Happy Father’s Day. Most Dads will understand this man’s pain, and any Dad who has played catch with their children can see why it can heal. 
https://t.co/N7iVlXGjsh via @YouTube",philmeyer
10378,2022-06-20 03:22:13+00:00,1538723871821598721,"We all should earnestly celebrate #juneteenth as a victory of self-correction; that proves the resilience of our democracy. After a brutal civil war to expunge a disgusting birth defect, we have also sought to heal its lingering damage. We can all rejoice at this ongoing work.",DUhockeyFan
10379,2022-06-20 03:20:52+00:00,1538723528828080128,@PegLegActual Heal quickly.,SterbenzScott
10380,2022-06-20 03:17:11+00:00,1538722603438952448,"I don't do prayers but sending you as much healing as I can. If you have the opportunity, read Heal You Body by Louise L Hay. There may be an ebook version on Amazon. I have had my hard copy for years and find it very helpful https://t.co/GqoHT4UtLg https://t.co/P162M5A7oD",Lilith757
10381,2022-06-20 03:05:38+00:00,1538719696236732416,"Respect man. Thank you for being part of my first boxing experience. I love your mascot, It was a great part of the entertainment. I hope you heal up and get back to winning! https://t.co/XZXmSoN3m4",BuffaloPhil_
10382,2022-06-20 03:03:29+00:00,1538719156375257088,ill describe the way i feel weeping wounds that never heal,elbubisponja
10383,2022-06-20 02:49:18+00:00,1538715587043549185,"The way chocolate has had its foot on my neck for the past week. Whew, I need this knee to heal quickly 🥴 https://t.co/ZM8WF9wg2S",timms_IV
10384,2022-06-20 02:43:34+00:00,1538714142554656769,@LW28Christina @JoeSmit18937574 Time don't heal...idc what they say,GinaGuiher
10385,2022-06-20 02:40:58+00:00,1538713487786004483,"How would an apology help you heal? 

How can you heal without an apology?",DxPEsince1988
10386,2022-06-20 01:56:26+00:00,1538702283977936897,@missmayim Oh I’m sorry to hear that heal soon,jn83968163
10387,2022-06-20 01:40:04+00:00,1538698162533060608,@jaz_z_e I agree plus all lives matter after we heal from our past,kingjimmyc
10388,2022-06-20 01:30:46+00:00,1538695822518411267,@martha_hess I am so sorry for your situation and know somehow that whatever higher power you believe in he will heal 🙏 the situation and provide comfort for you both!,Lstahl1221Stahl
10389,2022-06-20 01:23:08+00:00,1538693901434998784,"Evening Prayer: Loving God, may our prayers remind us of Your love for us and may they connect us with all of creation. Heal our alienation from others and ourselves and grace us with a wholeness that seeks the good of others. Grant us rest and peace this night as we sleep. Amen.",scottwagoner62
10390,2022-06-20 01:21:28+00:00,1538693481513619457,"@TheLiberalPoet Some peoples's need to put people into categories is so ludicrous.
We are all humans - we live, we breathe, we suffer and heal or die.

Neither our skin color or orientation should be anyone's concern.

Judge us by our acts and not by categories.",MaryAnn26920610
10391,2022-06-20 01:15:30+00:00,1538691982540869632,"I think the most beautiful people inside and out are those who admire the world around them. The ones who get excited about the stars, find peace in sunsets, and who heal from the sound of waves. These beautiful people are the ones I want to surround myself with🤍",FutoonZahran
10392,2022-06-20 01:13:28+00:00,1538691470034616326,"I’m waving the white flag and going to bed. I feel absolutely awful. 2 negative tests (did a second to swab throat) since I’ve been home. I’m hopeful that the rest will help me heal. This is the time that it sucks I don’t have an executive assistant, or partner, or both.",houdatlisa
10393,2022-06-20 01:07:00+00:00,1538689843244433408,"@JenniKay3450 Looks like a water blister caused by a burn.
ps Don't let it pop,  because the water will help it heal 😉 🙏",MICHAELJMcCOURT
10394,2022-06-20 01:04:07+00:00,1538689115465588737,I choose to Heal 🤍 In the mighty name of Jesus 🙏🏾🙏🏾🙏🏾 #prayerwalk,Dreams8Divine
10395,2022-06-20 00:58:02+00:00,1538687586796982272,@marianaca_29 @therunchat Yep. Lots of miles this spring. Time to heal up and remember the fun. #Runchat,NitaSweeney
10396,2022-06-20 00:53:03+00:00,1538686331210956800,"@thepainguy Good question! When the heal of his stride foot hit the ground, was he in balance, with head &amp; eyes in proper position? Does the photo depict a position after being balanced as the hitter shifts &amp; drives the bat through the ball?",EdCampb90188069
10397,2022-06-20 00:43:50+00:00,1538684013149405184,"Was searching for. It was a bandaid to my wound. My godfather also help heal that wound, but when he passed away when I was six, it opened up a whole new hole I'm still yet trying to patch. As I got older, mom got married and well..... my step-dad was cool. Just not what I (3)",itsWrightforME
10398,2022-06-20 00:19:44+00:00,1538677948714209281,"@Spyderp_Man @JohnFugelsang Yeshua #Jesus:
Heal sick, deliver afflicted, visit imprisoned, defend oppressed, welcome strangers, care for less fortunate, share gospel at NO CHARGE, pay taxes &amp; occasionally raise the dead.

Hating people for skin color, gays, pregnant girls &amp; immigrants did NOT make the list. https://t.co/5NGTR4x2xF",RealYeshua1
10399,2022-06-20 00:01:39+00:00,1538673397198200832,Hurting someone back will not heal you... although it might feel good in the moment you need not to and heal yourself first.,lupusispunk
10400,2022-06-19 23:46:02+00:00,1538669466761973761,@teresa_piatt Well that’s just awesome I visited my favorite old white pine today to help heal her me and the Earth I thanked all of them! ❤️‍🔥🕊🔱🪲🦦,BriceHobbs
10401,2022-06-19 23:30:47+00:00,1538665626562088960,"@SymoneElena @fairyglowmother God is going to continue to Heal you completely sis. Again, I’m soooo sorry this happened to you. 🥺",MsMicolefoster
10402,2022-06-19 23:04:17+00:00,1538658957727760384,@as_seen_by_TV DAYUM!!! What kinda dog? I’ve had a couple of nips playing but luckily by boxers who both looked shocked when they did it! Hope you heal quickly!!! https://t.co/cGf0U34VRv,MelHydemyself
10403,2022-06-19 22:57:49+00:00,1538657331705257992,Heal &amp; move on,_Zettah
10404,2022-06-19 22:46:34+00:00,1538654502718431238,@Gloriouscele a jay will heal every little pain 💯 .,KewlkidEdgar
10405,2022-06-19 22:32:07+00:00,1538650866466672641,Check out Heal America's video! #TikTok https://t.co/G9TkO2Wf0r,Steve4NY
10406,2022-06-19 22:27:58+00:00,1538649819425783808,@WCBates1 Get well soon.   Hope you heal as you can.,brookerturner73
10407,2022-06-19 22:02:03+00:00,1538643299380056065,"To someone with mental health struggles, 

Your feelings are valid. You are not obliged to open up to the world. You can stay away from people and be back when you are ready. Not everyone will understand what you are going through, but there are who do. Take your time to heal. https://t.co/h1TjUR1FEg",JBPeterson2007
10408,2022-06-19 22:01:22+00:00,1538643128026030080,"Happy Father's day to my dad who inspires me to work hard and be there for those around him, He's still in the hospital right now fighting to heal his body these past 6 months but I know he'll pull through, He's the strongest person I know... Love you dad and I'll see you soon 💙 https://t.co/rFsR3ciQMF",Insanewonka22
10409,2022-06-19 21:50:20+00:00,1538640347412279303,"Take all the time you need to heal emotionally. Moving on doesn't take a day, it takes lots of little steps to be able to break free of your broken self.
-Tere Arigo",PtyKB1
10410,2022-06-19 21:38:29+00:00,1538637368709763072,You wanna heal? Start with stop trying to ignore your thoughts and fucking face them with compassion and discernment.,andresL_825
10411,2022-06-19 21:38:09+00:00,1538637285075210240,Sprains can take longer to heal than fractures sometimes….just sayin.  This sucks!!! #getwellsoon #coorscursesus https://t.co/bwuI82Zmod,sdgirl527
10412,2022-06-19 21:36:32+00:00,1538636875812024321,@SuckaFree1on1 @Padres A sprain can be months a break can heal very quickly depending on the severity .. just like a sprain sprains can linger on for a loooooong time,tairek5
10413,2022-06-19 21:25:04+00:00,1538633991313555457,"Grateful for a forgiving heart. Sometimes mad about it, but forgiveness is really something to heal your own heart, more so than others. Personal peace is paramount, and I have that. I don’t hold grudges. I was raised with a “Don’t let the sun go down on your problems” mentality.",TheAJMiller
10414,2022-06-19 20:59:13+00:00,1538627484391964674,sensing the next iteration of my personality …… a lot of pickling and sauce making …. dating a former lacrosse player to heal my wounded inner teenager ….. forcing guests to sign a guestbook ….. waking up with the sun…….,TamingofdeSchuh
10415,2022-06-19 20:33:10+00:00,1538620929500237825,@ChurchOnTwitch I know that feeling my as heal a little https://t.co/rctIksSDh9,Zeroskaterempir
10416,2022-06-19 20:17:13+00:00,1538616915035406338,How long does it take ur mouth to heal from the third degree burns the napalm cheese in a jalapeño popper releases? Asking for a friend. https://t.co/R7ZFbO2E0r,miggalooch
10417,2022-06-19 20:15:59+00:00,1538616604258443265,“Let’s heal” 😭😭😭😭 https://t.co/E7bv0KUdZs,meby___
10418,2022-06-19 20:10:59+00:00,1538615345304444930,“Healing involves discomfort — but so does refusing to heal.”,rashidapowell
10419,2022-06-19 19:55:47+00:00,1538611523450331136,Sometimes the separation occurs because they have to heal an area in which if they were in union with you will harm you and your heart.,Jesus_KenDoll
10420,2022-06-19 19:41:47+00:00,1538607998855041024,"🌞 JUNETEENTH 🌞 let us remember, let us heal, let us smile, let us support #blackownedbusinesses 🖤💚❤️
#11hauz #BlackOwnedBusiness https://t.co/1k3Vefwe4w",11Hauz
10421,2022-06-19 19:34:20+00:00,1538606122772443138,@NRunner417 @ActualBeeBoi99 @TristanSnell @TheLiberalPoet I am not naive to the point that I don't know things are going to get ugly and need to be more than likely. For the whole of this earth is depending on us not to fail at stopping the destruction of this planet we call home.the earth can heal but not at all farther.Its the limit👀,BettyTriplin369
10422,2022-06-19 19:20:59+00:00,1538602766251307010,"@RigidPaws Walking is SUPER important. More you do the faster you heal! Source: had thirty surgeries. 

Awesome to walk around and look at craft store though way to go :)",ridayah
10423,2022-06-19 19:17:11+00:00,1538601807647219714,@Double_Blink @MooreintheAM @PurpleGrove Heal thyself,Max_TO
10424,2022-06-19 18:50:01+00:00,1538594969354657792,"A profound cinematic work is coming to Kansas City this fall. 
The dangers of opioids,
drug addiction, 
broken lives and the beautiful transformative power of hope and the help of social workers and homes that heal.

#StateOfGrace 
#KansasCity  #independentfilm https://t.co/zpyCizJHun",meridethdrose
10425,2022-06-19 18:41:57+00:00,1538592940985049098,"Tough season playing through back pain much of the year. Recently found out that I have 2 stress fractures in my back. Can’t wait to heal and get back to work soon. 

592 OBP including 8 HBP over 20 games played, 2 triples, and 2 doubles.
@grantk1212 @Coach_Cush @1MustangsNation https://t.co/99wOFmMjpM",k_henkle27
10426,2022-06-19 18:32:08+00:00,1538590469436739584,"@rstoddard May house Stoddard heal quickly! Today my sense of smell/taste is completely gone,",AprilMac
10427,2022-06-19 18:19:27+00:00,1538587280360677377,"Self love, wellness rituals, rest and community are powerful but it isn't solely Black people's responsibility to heal themselves. The material conditions of Black people's lives need to change and that happens through widespread economic and social repair for centuries of harm.",MAD_lines
10428,2022-06-19 18:17:43+00:00,1538586843528192007,"It's a weekly tradition to go grocery shopping with my oldest. She's rocking my @glasscannonpod hat and talking away. Father's Day has always been a weird day for me, but this little girl and her baby sister heal me every day. They fill me with so much love and joy. https://t.co/aR45qgFNz8",DRGriffin4
